Employee_Id,Avg_Working_Hours_Per_Day,Work_From,Work_Pressure,Manager_Support,Sleeping_Habit,Exercise_Habit,Job_Satisfaction,Work_Life_Balance,Social_Person,Lives_With_Family,Working_State,Stress_Level
EMP1055,10.8,Hybrid,1,4,5,1,3,No,5,Yes,Hyderabad,3
EMP1056,8.2,Office,4,5,4,3,4,No,3,Yes,Delhi,4
EMP1057,11.2,Hybrid,2,2,1,1,2,No,2,Yes,Karnataka,1
EMP1058,14.9,Hybrid,3,1,3,1,3,No,1,Yes,Chennai,3
EMP1059,9.8,Office,3,1,2,4,2,Yes,1,No,Chennai,5
EMP1060,7.5,Home,1,3,3,4,5,Yes,5,No,Karnataka,2
EMP1061,14.3,Hybrid,3,1,5,4,1,No,1,Yes,Pune,1
EMP1062,7.4,Office,2,4,1,5,2,No,5,Yes,Pune,3
EMP1063,8.6,Home,5,5,3,5,1,Yes,5,Yes,Karnataka,2
EMP1064,8.9,Hybrid,3,4,5,5,3,Yes,4,No,Hyderabad,2
EMP1065,8.0,Home,1,5,4,5,5,No,4,No,Delhi,5
EMP1066,7.2,Home,3,3,1,3,1,Yes,3,No,Chennai,4
EMP1067,9.1,Home,2,1,5,4,3,Yes,4,Yes,Karnataka,5
EMP1068,10.3,Home,4,1,5,4,5,No,2,No,Chennai,1
EMP1069,8.9,Hybrid,3,4,5,1,2,Yes,3,Yes,Hyderabad,5
EMP1070,9.8,Home,5,5,1,4,3,Yes,1,No,Chennai,5
EMP1071,8.4,Office,1,3,3,2,4,Yes,3,No,Pune,4
EMP1072,7.9,Hybrid,3,1,5,4,2,No,4,Yes,Pune,3
EMP1073,8.4,Home,4,1,4,2,3,Yes,3,Yes,Chennai,1
EMP1074,8.1,Hybrid,5,3,3,4,2,Yes,2,Yes,Karnataka,5
EMP1075,9.3,Hybrid,4,4,1,3,1,No,5,No,Karnataka,2
EMP1076,8.9,Office,4,2,4,3,4,Yes,3,Yes,Delhi,5
EMP1077,9.4,Home,2,4,2,2,1,No,3,Yes,Chennai,3
EMP1078,8.5,Home,4,5,4,4,1,No,3,Yes,Delhi,2
EMP1079,10.2,Office,1,5,2,1,1,No,1,Yes,Hyderabad,4
EMP1080,7.8,Office,5,2,3,1,1,Yes,2,No,Hyderabad,4
EMP1081,7.7,Home,3,1,5,3,5,No,1,No,Delhi,2
EMP1082,9.7,Hybrid,3,4,5,4,4,Yes,5,No,Karnataka,3
EMP1083,8.8,Hybrid,1,5,5,2,2,No,1,No,Karnataka,4
EMP1084,6.9,Home,2,5,3,3,3,No,4,Yes,Chennai,5
EMP1085,9.0,Home,3,3,3,4,5,No,2,Yes,Hyderabad,2
EMP1086,7.4,Hybrid,4,3,3,5,1,No,3,No,Karnataka,5
EMP1087,10.5,Home,1,4,3,1,3,Yes,5,Yes,Chennai,2
EMP1088,9.4,Home,4,1,3,3,3,Yes,1,Yes,Hyderabad,2
EMP1089,8.5,Hybrid,5,4,5,4,5,No,4,Yes,Pune,5
EMP1090,10.5,Office,1,3,3,4,5,Yes,4,Yes,Chennai,5
EMP1091,12.9,Home,4,1,1,5,5,No,3,Yes,Hyderabad,4
EMP1092,8.2,Hybrid,2,2,4,2,4,No,2,Yes,Hyderabad,1
EMP1093,14.5,Office,5,5,1,4,4,No,5,Yes,Chennai,4
EMP1094,10.5,Home,4,2,3,4,1,Yes,4,No,Pune,3
EMP1095,10.0,Home,1,1,2,5,1,Yes,1,No,Pune,3
EMP1096,7.9,Hybrid,4,1,2,3,3,No,5,No,Pune,5
EMP1097,13.9,Hybrid,5,3,3,2,1,No,3,Yes,Pune,5
EMP1098,11.2,Office,5,5,1,3,3,No,1,Yes,Karnataka,1
EMP1099,11.0,Hybrid,1,4,3,2,3,No,3,No,Hyderabad,2
EMP1100,12.0,Hybrid,5,1,5,2,5,Yes,5,No,Pune,1
EMP1101,7.4,Hybrid,4,1,2,4,3,Yes,1,No,Hyderabad,3
EMP1102,7.3,Home,3,5,1,4,2,Yes,4,Yes,Chennai,5
EMP1103,7.6,Hybrid,5,3,2,3,3,No,1,Yes,Delhi,3
EMP1104,14.4,Hybrid,1,5,1,3,3,Yes,3,Yes,Pune,2
EMP1105,6.6,Home,1,1,3,5,4,No,4,Yes,Karnataka,1
EMP1106,7.6,Hybrid,4,3,4,2,3,Yes,2,Yes,Chennai,1
EMP1107,8.7,Home,1,2,5,2,2,No,1,Yes,Pune,4
EMP1108,11.2,Hybrid,3,5,3,1,4,No,3,No,Karnataka,3
EMP1109,11.4,Home,2,2,3,3,3,Yes,4,No,Hyderabad,2
EMP1110,7.6,Hybrid,1,4,1,4,5,Yes,4,Yes,Pune,1
EMP1111,9.6,Home,5,5,2,4,4,Yes,2,No,Delhi,3
EMP1112,9.5,Hybrid,2,1,1,4,2,Yes,1,No,Karnataka,2
EMP1113,10.0,Hybrid,4,3,4,2,4,No,4,No,Hyderabad,2
EMP1114,9.7,Office,4,4,5,3,4,Yes,2,No,Hyderabad,1
EMP1115,8.6,Home,3,4,2,3,1,Yes,1,No,Hyderabad,3
EMP1116,9.7,Home,4,1,2,3,3,Yes,1,Yes,Chennai,2
EMP1117,10.2,Hybrid,5,5,2,5,4,No,4,No,Pune,1
EMP1118,10.6,Office,2,2,2,2,1,No,4,Yes,Pune,5
EMP1119,8.2,Hybrid,4,1,4,1,4,No,5,Yes,Karnataka,1
EMP1120,15.3,Hybrid,5,1,5,1,1,Yes,1,No,Delhi,2
EMP1121,9.6,Hybrid,5,4,3,3,1,No,4,Yes,Karnataka,2
EMP1122,10.3,Home,4,1,1,4,1,No,2,No,Delhi,1
EMP1123,8.6,Hybrid,2,5,1,3,4,No,2,Yes,Hyderabad,3
EMP1124,8.5,Hybrid,2,2,2,5,2,No,2,No,Karnataka,2
EMP1125,9.9,Home,5,4,1,2,3,No,5,No,Delhi,5
EMP1126,11.5,Hybrid,3,2,3,2,3,No,5,Yes,Delhi,2
EMP1127,11.2,Hybrid,1,3,4,1,2,No,1,No,Delhi,3
EMP1128,7.7,Home,1,2,4,3,2,Yes,2,No,Karnataka,1
EMP1129,10.9,Office,2,2,5,5,2,No,5,No,Karnataka,3
EMP1130,9.5,Home,3,3,3,3,5,Yes,5,No,Chennai,2
EMP1131,10.2,Home,3,5,5,4,5,No,3,No,Delhi,3
EMP1132,12.2,Hybrid,3,3,1,3,3,No,3,Yes,Karnataka,1
EMP1133,7.2,Hybrid,5,3,1,5,3,Yes,5,Yes,Pune,1
EMP1134,9.7,Office,5,1,4,4,4,Yes,3,No,Hyderabad,3
EMP1135,7.8,Hybrid,2,2,5,3,1,Yes,1,No,Pune,1
EMP1136,8.0,Hybrid,2,5,4,3,1,No,3,No,Delhi,3
EMP1137,12.1,Home,3,3,3,2,1,Yes,4,Yes,Chennai,1
EMP1138,9.5,Hybrid,4,3,4,4,3,No,4,No,Karnataka,2
EMP1139,9.1,Office,4,4,3,4,3,Yes,5,No,Karnataka,4
EMP1140,8.9,Home,4,2,5,4,3,Yes,3,Yes,Karnataka,1
EMP1141,7.9,Office,5,3,3,4,1,Yes,4,Yes,Delhi,5
EMP1142,8.9,Hybrid,5,1,5,4,5,No,3,No,Pune,5
EMP1143,11.1,Hybrid,5,4,1,1,3,Yes,3,Yes,Chennai,3
EMP1144,9.6,Hybrid,1,2,5,4,5,Yes,1,Yes,Delhi,4
EMP1145,9.2,Hybrid,1,1,3,2,5,Yes,4,Yes,Delhi,3
EMP1146,9.3,Office,4,5,1,2,4,No,3,No,Chennai,1
EMP1147,8.3,Home,5,4,4,4,2,No,3,No,Hyderabad,3
EMP1148,7.6,Home,4,3,5,4,4,Yes,5,Yes,Pune,1
EMP1149,9.3,Home,5,5,5,4,2,No,1,Yes,Delhi,3
EMP1150,9.1,Hybrid,1,5,2,1,1,No,1,No,Pune,3
EMP1151,8.1,Hybrid,3,4,2,3,5,Yes,4,Yes,Hyderabad,1
EMP1152,9.6,Office,1,1,3,2,1,No,1,No,Karnataka,2
EMP1153,11.2,Hybrid,4,1,3,4,5,Yes,2,Yes,Pune,3
EMP1154,10.5,Hybrid,3,3,1,2,1,Yes,3,No,Chennai,1
EMP1155,11.8,Office,4,5,3,4,4,No,5,No,Hyderabad,2
EMP1156,8.6,Home,1,4,2,3,3,No,3,No,Chennai,3
EMP1157,8.6,Hybrid,4,2,4,1,1,Yes,1,Yes,Karnataka,1
EMP1158,9.8,Hybrid,4,3,4,3,5,No,5,Yes,Hyderabad,5
EMP1159,9.8,Office,1,4,4,4,1,No,1,No,Hyderabad,2
EMP1160,9.6,Home,1,2,3,3,3,Yes,4,No,Chennai,2
EMP1161,10.3,Home,2,3,4,1,4,Yes,3,Yes,Hyderabad,2
EMP1162,10.0,Office,5,3,4,3,3,No,2,No,Hyderabad,4
EMP1163,7.3,Home,3,4,4,1,2,No,4,Yes,Hyderabad,4
EMP1164,15.8,Hybrid,1,1,5,3,2,Yes,2,Yes,Hyderabad,5
EMP1165,9.4,Office,4,1,2,4,5,Yes,3,No,Karnataka,2
EMP1166,11.1,Home,4,3,4,2,1,Yes,1,Yes,Hyderabad,1
EMP1167,8.6,Home,5,4,2,5,2,No,1,No,Delhi,2
EMP1168,9.9,Office,4,2,1,3,3,Yes,3,Yes,Hyderabad,2
EMP1169,9.4,Hybrid,1,5,4,5,3,No,3,No,Chennai,2
EMP1170,5.7,Office,3,3,2,4,3,Yes,5,No,Delhi,4
EMP1171,13.5,Hybrid,5,1,5,5,2,No,5,Yes,Delhi,3
EMP1172,6.5,Hybrid,4,2,2,5,3,No,5,Yes,Delhi,4
EMP1173,10.1,Hybrid,1,1,2,1,1,Yes,5,Yes,Hyderabad,3
EMP1174,12.2,Home,2,5,5,5,1,No,5,No,Delhi,2
EMP1175,7.4,Home,5,4,4,3,2,Yes,5,No,Hyderabad,2
EMP1176,7.4,Hybrid,1,1,5,3,2,No,2,No,Delhi,2
EMP1177,8.9,Home,1,5,1,2,4,No,5,Yes,Delhi,1
EMP1178,7.1,Hybrid,1,2,4,3,4,No,4,Yes,Hyderabad,5
EMP1179,8.2,Home,2,1,2,5,2,Yes,2,Yes,Pune,5
EMP1180,13.4,Hybrid,3,5,2,4,1,Yes,2,No,Delhi,5
EMP1181,9.8,Office,4,3,5,2,1,Yes,1,No,Karnataka,5
EMP1182,9.9,Hybrid,5,4,3,5,5,Yes,3,Yes,Delhi,2
EMP1183,8.5,Home,4,3,2,1,2,Yes,3,No,Hyderabad,1
EMP1184,9.7,Home,5,3,2,4,3,No,4,No,Karnataka,1
EMP1185,7.9,Home,4,3,1,5,3,Yes,3,No,Hyderabad,5
EMP1186,7.0,Hybrid,4,3,5,4,1,Yes,5,Yes,Karnataka,2
EMP1187,11.0,Home,1,5,4,5,3,No,5,Yes,Pune,4
EMP1188,7.7,Office,3,5,4,3,3,No,3,No,Hyderabad,5
EMP1189,16.0,Office,2,2,2,3,5,No,2,Yes,Pune,5
EMP1190,8.1,Home,3,3,4,2,3,No,4,Yes,Delhi,4
EMP1191,7.8,Office,4,3,3,3,1,No,2,No,Hyderabad,2
EMP1192,8.6,Hybrid,3,1,4,3,4,Yes,1,No,Chennai,2
EMP1193,8.8,Office,4,2,2,4,5,No,3,Yes,Karnataka,3
EMP1194,9.8,Hybrid,2,4,1,4,5,Yes,3,Yes,Pune,2
EMP1195,7.7,Home,4,3,2,2,5,No,4,Yes,Hyderabad,5
EMP1196,7.8,Home,3,3,4,2,1,No,3,No,Pune,2
EMP1197,10.6,Office,5,2,5,2,3,Yes,4,No,Karnataka,5
EMP1198,8.7,Office,5,2,2,4,2,No,3,No,Karnataka,2
EMP1199,9.4,Hybrid,2,4,1,4,2,Yes,1,Yes,Pune,5
EMP1200,7.2,Hybrid,4,4,4,3,5,Yes,1,No,Hyderabad,2
EMP1201,8.1,Home,2,2,2,1,4,No,1,Yes,Karnataka,2
EMP1202,8.8,Office,2,3,4,3,2,No,3,No,Pune,4
EMP1203,9.7,Home,5,2,3,1,1,No,3,Yes,Chennai,3
EMP1204,7.1,Home,3,2,3,3,4,Yes,1,No,Chennai,4
EMP1205,10.9,Office,1,5,3,1,2,No,1,Yes,Karnataka,4
EMP1206,10.2,Hybrid,4,3,2,2,2,No,1,Yes,Karnataka,2
EMP1207,10.5,Hybrid,3,4,5,4,5,No,2,No,Chennai,1
EMP1208,10.1,Hybrid,3,4,2,4,5,No,4,Yes,Pune,4
EMP1209,8.9,Office,2,4,3,1,3,No,3,Yes,Chennai,3
EMP1210,9.6,Office,3,1,1,5,2,Yes,2,No,Karnataka,2
EMP1211,9.9,Hybrid,4,2,2,3,5,No,3,No,Delhi,1
EMP1212,7.6,Home,5,1,2,1,1,No,1,Yes,Hyderabad,5
EMP1213,9.3,Home,3,2,5,5,3,No,4,Yes,Hyderabad,1
EMP1214,10.7,Home,5,2,4,4,3,Yes,5,Yes,Chennai,1
EMP1215,8.6,Hybrid,1,4,3,1,1,Yes,5,No,Delhi,3
EMP1216,9.8,Hybrid,5,4,3,2,5,No,2,Yes,Hyderabad,2
EMP1217,10.9,Hybrid,3,1,2,4,4,Yes,3,Yes,Karnataka,3
EMP1218,11.5,Office,3,2,2,2,4,No,4,Yes,Hyderabad,4
EMP1219,8.7,Hybrid,2,2,5,5,3,Yes,3,Yes,Hyderabad,1
EMP1220,6.1,Hybrid,1,5,1,5,5,Yes,5,Yes,Karnataka,2
EMP1221,9.0,Home,2,2,1,5,3,Yes,1,No,Delhi,3
EMP1222,9.7,Office,4,4,3,1,4,No,3,No,Karnataka,2
EMP1223,10.6,Hybrid,1,5,2,1,2,No,2,No,Pune,5
EMP1224,9.3,Hybrid,4,2,5,3,1,No,3,Yes,Delhi,2
EMP1225,7.7,Home,1,3,5,5,4,No,5,No,Karnataka,4
EMP1226,10.0,Office,3,5,5,5,3,Yes,5,Yes,Hyderabad,2
EMP1227,8.0,Office,2,3,4,3,2,No,4,Yes,Pune,1
EMP1228,12.3,Hybrid,4,5,4,2,3,No,2,Yes,Hyderabad,3
EMP1229,15.9,Home,3,1,5,4,5,Yes,3,No,Chennai,4
EMP1230,7.0,Office,2,2,2,5,4,No,1,Yes,Chennai,5
EMP1231,7.1,Office,1,3,2,5,2,No,3,Yes,Hyderabad,1
EMP1232,9.2,Office,1,2,4,4,3,Yes,5,Yes,Pune,3
EMP1233,12.0,Home,3,5,3,1,3,No,2,No,Chennai,3
EMP1234,6.8,Hybrid,2,3,1,5,2,No,3,Yes,Karnataka,3
EMP1235,10.6,Home,5,4,4,3,4,No,5,Yes,Chennai,2
EMP1236,9.4,Office,1,1,5,2,1,No,2,Yes,Chennai,3
EMP1237,15.6,Hybrid,2,5,5,2,5,Yes,1,Yes,Delhi,2
EMP1238,10.2,Hybrid,3,2,3,1,4,No,5,No,Delhi,3
EMP1239,10.1,Hybrid,3,5,5,2,4,No,4,No,Chennai,4
EMP1240,10.0,Office,4,5,2,1,3,No,2,No,Delhi,1
EMP1241,10.3,Office,4,1,5,3,4,No,1,Yes,Pune,2
EMP1242,9.7,Office,4,5,4,3,4,Yes,4,No,Karnataka,2
EMP1243,10.1,Office,4,2,3,3,3,Yes,2,Yes,Hyderabad,2
EMP1244,7.3,Home,5,2,3,4,5,No,1,No,Pune,1
EMP1245,8.2,Home,4,4,3,3,5,No,2,No,Pune,2
EMP1246,13.0,Home,4,2,5,5,5,No,1,No,Karnataka,3
EMP1247,6.5,Hybrid,4,2,4,3,4,Yes,5,Yes,Karnataka,4
EMP1248,11.5,Office,2,3,3,5,5,No,1,No,Hyderabad,1
EMP1249,10.6,Hybrid,1,1,3,4,5,Yes,5,Yes,Hyderabad,4
EMP1250,9.7,Hybrid,5,3,2,2,2,Yes,2,Yes,Chennai,5
EMP1251,7.2,Office,5,1,2,4,1,No,4,Yes,Chennai,1
EMP1252,9.1,Office,4,3,3,3,5,Yes,3,No,Delhi,4
EMP1253,8.4,Hybrid,5,2,2,3,4,Yes,1,Yes,Pune,5
EMP1254,8.8,Home,1,4,4,3,4,No,5,Yes,Chennai,1
EMP1255,9.4,Office,3,3,5,1,1,Yes,3,No,Chennai,5
EMP1256,7.7,Hybrid,2,1,4,5,3,No,4,No,Pune,5
EMP1257,8.8,Home,1,2,2,1,3,No,4,No,Karnataka,4
EMP1258,9.9,Office,5,1,4,3,3,No,4,Yes,Pune,5
EMP1259,8.4,Hybrid,5,2,5,1,3,No,2,No,Chennai,2
EMP1260,9.8,Office,4,4,1,3,2,Yes,1,Yes,Hyderabad,3
EMP1261,7.7,Office,4,2,1,5,2,No,2,Yes,Pune,1
EMP1262,10.4,Office,3,1,2,4,5,No,3,Yes,Chennai,3
EMP1263,7.9,Office,5,4,2,1,1,Yes,3,No,Karnataka,4
EMP1264,11.6,Home,5,5,3,1,3,Yes,1,Yes,Pune,1
EMP1265,9.2,Hybrid,2,3,1,3,5,No,4,Yes,Hyderabad,5
EMP1266,9.3,Home,3,4,1,3,5,Yes,3,Yes,Pune,3
EMP1267,10.3,Home,4,3,5,1,4,Yes,5,Yes,Delhi,5
EMP1268,6.7,Office,5,1,1,5,1,Yes,1,No,Hyderabad,5
EMP1269,7.4,Hybrid,3,5,4,2,4,No,1,Yes,Hyderabad,5
EMP1270,9.1,Home,4,4,5,5,5,Yes,4,Yes,Karnataka,3
EMP1271,9.3,Hybrid,2,3,5,2,2,No,4,No,Karnataka,5
EMP1272,9.8,Office,2,5,2,5,4,No,2,No,Hyderabad,1
EMP1273,13.5,Office,3,4,5,4,2,Yes,5,No,Chennai,3
EMP1274,9.3,Home,1,1,1,2,5,No,2,No,Hyderabad,3
EMP1275,15.7,Office,1,5,3,4,3,No,1,No,Delhi,4
EMP1276,11.1,Home,3,3,2,1,5,Yes,4,No,Pune,3
EMP1277,7.3,Office,5,4,3,3,4,Yes,2,No,Pune,5
EMP1278,11.1,Home,3,4,1,1,5,No,2,No,Pune,1
EMP1279,15.6,Home,3,1,4,4,4,Yes,4,No,Chennai,2
EMP1280,10.4,Hybrid,2,1,3,5,3,Yes,2,Yes,Chennai,4
EMP1281,10.6,Office,2,3,1,2,1,Yes,1,Yes,Pune,4
EMP1282,7.1,Office,2,2,4,1,5,No,2,Yes,Chennai,4
EMP1283,7.8,Hybrid,5,4,2,5,5,No,5,No,Karnataka,5
EMP1284,11.7,Home,2,1,1,5,5,Yes,3,Yes,Karnataka,4
EMP1285,8.8,Office,3,3,4,2,5,No,5,Yes,Chennai,5
EMP1286,10.6,Hybrid,1,4,5,2,4,Yes,1,No,Delhi,5
EMP1287,7.2,Home,5,2,1,1,4,No,4,No,Chennai,1
EMP1288,11.2,Hybrid,3,2,1,3,4,No,4,No,Pune,3
EMP1289,6.7,Home,4,5,1,2,5,No,3,Yes,Hyderabad,5
EMP1290,11.4,Hybrid,1,2,1,4,2,No,3,Yes,Karnataka,4
EMP1291,15.4,Home,5,3,2,2,1,Yes,4,No,Delhi,2
EMP1292,9.2,Home,2,4,1,5,1,No,5,No,Karnataka,2
EMP1293,8.5,Home,1,1,3,4,5,Yes,1,No,Delhi,4
EMP1294,6.7,Office,5,5,1,3,3,Yes,1,No,Chennai,3
EMP1295,8.7,Home,3,3,3,3,2,Yes,4,No,Hyderabad,5
EMP1296,8.1,Office,4,5,3,2,3,Yes,4,Yes,Hyderabad,4
EMP1297,7.5,Hybrid,2,3,4,1,5,Yes,5,Yes,Karnataka,3
EMP1298,7.8,Office,5,3,2,3,5,Yes,2,Yes,Karnataka,2
EMP1299,10.6,Hybrid,1,4,1,5,3,Yes,2,Yes,Karnataka,2
EMP1300,7.9,Office,5,4,5,3,3,No,2,No,Chennai,2
EMP1301,7.4,Home,1,3,5,4,4,No,4,No,Hyderabad,1
EMP1302,8.2,Home,1,1,5,1,2,Yes,2,Yes,Delhi,5
EMP1303,8.1,Home,1,3,5,1,3,No,1,Yes,Karnataka,2
EMP1304,10.7,Office,2,3,1,5,5,No,4,No,Chennai,5
EMP1305,8.9,Office,2,5,3,5,3,Yes,5,Yes,Chennai,5
EMP1306,9.5,Home,1,1,1,3,4,No,2,Yes,Hyderabad,4
EMP1307,7.7,Hybrid,3,5,2,2,2,No,3,No,Pune,2
EMP1308,5.7,Office,5,4,4,3,4,Yes,4,Yes,Delhi,5
EMP1309,12.7,Home,4,3,3,2,3,No,3,Yes,Hyderabad,1
EMP1310,8.0,Home,1,1,5,4,5,Yes,1,No,Karnataka,2
EMP1311,8.6,Home,3,5,4,5,1,Yes,4,Yes,Chennai,3
EMP1312,9.5,Hybrid,4,4,1,4,5,Yes,1,No,Delhi,3
EMP1313,15.9,Hybrid,3,5,4,5,3,Yes,5,No,Karnataka,5
EMP1314,12.3,Home,4,3,5,5,3,No,1,Yes,Hyderabad,2
EMP1315,10.1,Hybrid,4,5,3,5,3,Yes,3,No,Pune,5
EMP1316,14.7,Hybrid,4,5,3,5,5,Yes,3,No,Pune,5
EMP1317,10.5,Office,5,5,3,2,4,Yes,5,Yes,Chennai,2
EMP1318,7.6,Hybrid,2,5,5,3,1,Yes,1,No,Delhi,2
EMP1319,7.2,Office,4,3,3,3,2,Yes,3,No,Chennai,4
EMP1320,9.3,Office,3,2,2,1,3,Yes,3,Yes,Hyderabad,5
EMP1321,15.4,Hybrid,3,4,3,5,4,No,1,No,Hyderabad,3
EMP1322,12.0,Hybrid,5,3,2,3,5,No,1,No,Hyderabad,3
EMP1323,10.1,Office,4,2,3,5,4,No,3,Yes,Delhi,5
EMP1324,8.8,Hybrid,1,2,3,3,3,No,1,No,Karnataka,3
EMP1325,9.5,Office,3,5,5,4,2,No,3,Yes,Pune,1
EMP1326,9.4,Home,2,2,2,4,5,Yes,1,Yes,Karnataka,1
EMP1327,7.6,Home,4,4,3,1,4,No,4,No,Pune,2
EMP1328,11.0,Office,5,5,2,5,4,No,5,No,Delhi,1
EMP1329,6.8,Office,3,1,5,3,1,Yes,3,Yes,Pune,4
EMP1330,11.0,Home,4,4,2,5,2,Yes,4,No,Hyderabad,3
EMP1331,7.7,Home,4,5,1,1,3,Yes,4,Yes,Chennai,1
EMP1332,10.7,Home,2,2,4,5,1,Yes,5,Yes,Delhi,2
EMP1333,10.8,Hybrid,3,1,3,1,3,No,2,No,Delhi,5
EMP1334,7.3,Home,2,3,4,5,2,No,3,Yes,Chennai,1
EMP1335,9.2,Office,3,2,1,2,1,No,2,No,Karnataka,5
EMP1336,13.1,Home,2,3,3,3,2,Yes,1,No,Delhi,4
EMP1337,9.4,Hybrid,2,1,1,5,5,No,5,No,Chennai,4
EMP1338,10.8,Hybrid,3,4,2,2,5,No,3,Yes,Hyderabad,3
EMP1339,6.3,Home,5,1,5,2,2,Yes,2,No,Delhi,4
EMP1340,9.8,Home,2,4,3,2,3,Yes,5,Yes,Hyderabad,5
EMP1341,9.6,Office,5,4,5,2,2,Yes,1,No,Pune,4
EMP1342,8.9,Home,3,4,4,1,1,Yes,5,Yes,Pune,4
EMP1343,8.9,Office,4,1,1,2,1,No,4,No,Chennai,2
EMP1344,8.9,Office,2,4,4,5,2,Yes,2,No,Karnataka,4
EMP1345,8.4,Hybrid,2,5,5,4,2,No,1,No,Pune,4
EMP1346,9.4,Hybrid,5,5,3,4,3,No,5,Yes,Delhi,3
EMP1347,11.0,Hybrid,2,1,1,4,4,Yes,4,No,Delhi,1
EMP1348,9.5,Hybrid,3,4,5,1,2,Yes,4,No,Karnataka,2
EMP1349,12.0,Office,2,1,1,2,3,Yes,5,Yes,Chennai,5
EMP1350,6.6,Office,3,3,3,3,3,No,2,No,Karnataka,4
EMP1351,9.6,Home,3,3,1,4,5,Yes,3,Yes,Karnataka,2
EMP1352,9.7,Hybrid,1,4,4,1,4,No,3,Yes,Chennai,1
EMP1353,10.6,Office,4,1,3,5,1,Yes,3,Yes,Karnataka,1
EMP1354,7.3,Office,2,3,1,5,4,No,2,No,Pune,1
EMP1355,10.4,Office,3,3,3,3,5,Yes,1,No,Karnataka,3
EMP1356,9.0,Hybrid,5,1,2,1,4,No,4,Yes,Pune,2
EMP1357,8.6,Hybrid,2,5,2,1,1,No,4,Yes,Hyderabad,3
EMP1358,10.2,Office,5,2,2,2,1,No,4,Yes,Pune,3
EMP1359,11.7,Office,2,1,3,5,5,Yes,3,No,Delhi,3
EMP1360,9.4,Office,3,1,4,2,4,Yes,1,Yes,Karnataka,2
EMP1361,11.3,Home,2,4,4,2,3,No,4,Yes,Delhi,5
EMP1362,10.5,Hybrid,3,1,4,4,4,No,3,Yes,Chennai,1
EMP1363,8.3,Office,5,1,1,4,4,Yes,3,No,Karnataka,2
EMP1364,8.7,Hybrid,4,5,3,3,1,No,3,No,Delhi,5
EMP1365,8.8,Home,5,1,3,1,1,No,4,Yes,Karnataka,4
EMP1366,12.5,Hybrid,4,3,2,5,3,No,3,Yes,Delhi,5
EMP1367,9.4,Home,2,3,2,1,3,Yes,3,Yes,Hyderabad,1
EMP1368,7.5,Office,5,2,2,1,5,No,4,No,Chennai,3
EMP1369,14.1,Hybrid,2,4,3,3,4,Yes,5,Yes,Pune,4
EMP1370,8.6,Office,3,4,1,5,5,No,2,No,Delhi,1
EMP1371,11.4,Hybrid,2,3,5,5,3,Yes,2,Yes,Delhi,2
EMP1372,6.4,Home,1,5,5,1,5,Yes,1,Yes,Hyderabad,2
EMP1373,10.3,Hybrid,3,4,5,4,1,Yes,1,No,Pune,2
EMP1374,10.0,Hybrid,3,1,1,1,1,No,3,No,Delhi,2
EMP1375,9.0,Hybrid,2,2,4,4,4,No,3,Yes,Delhi,5
EMP1376,10.7,Office,5,4,1,4,5,No,2,No,Delhi,5
EMP1377,7.2,Office,3,1,5,3,3,Yes,5,No,Chennai,2
EMP1378,10.1,Office,2,3,5,1,4,Yes,4,Yes,Chennai,5
EMP1379,11.1,Hybrid,3,5,1,2,5,No,1,No,Pune,2
EMP1380,6.7,Hybrid,1,2,5,4,4,No,1,Yes,Karnataka,4
EMP1381,9.9,Office,5,2,4,5,5,Yes,3,No,Karnataka,1
EMP1382,8.5,Office,1,1,1,3,1,No,3,No,Delhi,4
EMP1383,8.1,Hybrid,1,3,4,4,2,Yes,4,No,Delhi,3
EMP1384,10.7,Office,2,5,1,3,4,No,1,Yes,Hyderabad,4
EMP1385,7.4,Home,2,2,4,3,3,Yes,1,Yes,Hyderabad,4
EMP1386,12.4,Home,2,1,1,4,2,No,2,No,Pune,3
EMP1387,9.8,Office,4,2,5,3,1,Yes,1,Yes,Pune,2
EMP1388,8.2,Hybrid,1,3,3,2,5,Yes,3,Yes,Pune,3
EMP1389,10.7,Home,2,4,5,4,3,No,1,Yes,Chennai,2
EMP1390,8.3,Office,4,2,2,4,2,No,5,Yes,Hyderabad,4
EMP1391,9.1,Office,4,2,4,3,4,No,5,Yes,Chennai,2
EMP1392,8.6,Hybrid,1,3,4,3,1,No,2,No,Pune,1
EMP1393,9.4,Office,2,4,1,3,5,No,5,No,Delhi,4
EMP1394,7.5,Hybrid,4,1,3,2,3,No,4,Yes,Delhi,3
EMP1395,9.7,Home,2,3,4,4,4,Yes,3,Yes,Karnataka,1
EMP1396,10.5,Home,5,5,2,5,3,No,2,Yes,Delhi,3
EMP1397,9.1,Hybrid,2,2,3,3,5,Yes,1,Yes,Hyderabad,1
EMP1398,10.4,Home,5,1,1,2,3,Yes,2,Yes,Pune,1
EMP1399,9.8,Office,3,3,2,4,4,No,3,No,Hyderabad,4
EMP1400,7.1,Home,2,5,4,4,5,No,5,No,Hyderabad,3
EMP1401,9.7,Office,3,5,3,2,2,Yes,5,Yes,Pune,1
EMP1402,14.6,Hybrid,2,1,5,2,5,No,4,No,Delhi,5
EMP1403,9.4,Hybrid,5,4,3,2,5,Yes,4,Yes,Pune,5
EMP1404,10.8,Office,3,5,1,4,4,No,2,Yes,Karnataka,5
EMP1405,7.8,Office,2,4,1,4,2,No,3,Yes,Pune,2
